occurrenceID,basisOfRecord,catalogNumber,rightsHolder,recordedBy,individualCount,year,month,day,country,countryCode,stateProvince,decimalLatitude,decimalLongitude,county,locality,verbatimElevation,geodeticDatum,coordinateUncertaintyInMeters,identifiedBy,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,kingdom_api,phylum_api,class_api,order_api,family_api,taxonRank,scientificNameAuthorship,vernacularName,API_name
c4da1cf6-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:11638,University of Guatemala,Mercado J,1,1978,3,17,Guatemala,GT,Petén,17.2446118,-89.2133292,Melchor de Mencos,Confluencia Caño Perdido-Río Losada,211,WGS84,1626,Medina N.,Plantae,Magnoliophyta,Equisetopsida,Poales,Poaceae,Polypogon,,Polypogon,,,,,,Genus,,,"{""confidence"":100,""note"":""Multiple equal matches for Polypogon"",""matchType"":""NONE"",""alternatives"":[{""usageKey"":2704396,""scientificName"":""Polypogon Desf."",""canonicalName"":""Polypogon"",""rank"":""GENUS"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=100; authorship=0; classification=-2; rank=0; status=1; score=99"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Polypogon"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2704396,""synonym"":false,""class"":""Liliopsida""},{""usageKey"":9220793,""scientificName"":""Polypogon Schrank, 1802"",""canonicalName"":""Polypogon"",""rank"":""GENUS"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=100; authorship=0; classification=-2; rank=0; status=1; score=99"",""matchType"":""EXACT"",""kingdom"":""Animalia"",""phylum"":""Arthropoda"",""order"":""Lepidoptera"",""family"":""Erebidae"",""genus"":""Polypogon"",""kingdomKey"":1,""phylumKey"":54,""classKey"":216,""orderKey"":797,""familyKey"":4532185,""genusKey"":9220793,""synonym"":false,""class"":""Insecta""},{""usageKey"":3251802,""acceptedUsageKey"":2236608,""scientificName"":""Polypogon Marshall, 1892"",""canonicalName"":""Polypogon"",""rank"":""GENUS"",""status"":""SYNONYM"",""confidence"":98,""note"":""Similarity: name=100; authorship=0; classification=-2; rank=0; status=0; score=98"",""matchType"":""EXACT"",""kingdom"":""Animalia"",""phylum"":""Porifera"",""order"":""Amphidiscosida"",""family"":""Pheronematidae"",""genus"":""Poliopogon"",""kingdomKey"":1,""phylumKey"":105,""classKey"":146,""orderKey"":514,""familyKey"":7548,""genusKey"":2236608,""synonym"":true,""class"":""Hexactinellida""},{""usageKey"":6115932,""acceptedUsageKey"":9220793,""scientificName"":""Popypogon Doubleday, 1850"",""canonicalName"":""Popypogon"",""rank"":""GENUS"",""status"":""SYNONYM"",""confidence"":73,""note"":""Similarity: name=75; authorship=0; classification=-2; rank=0; status=0; score=73"",""matchType"":""FUZZY"",""kingdom"":""Animalia"",""phylum"":""Arthropoda"",""order"":""Lepidoptera"",""family"":""Erebidae"",""genus"":""Polypogon"",""kingdomKey"":1,""phylumKey"":54,""classKey"":216,""orderKey"":797,""familyKey"":4532185,""genusKey"":9220793,""synonym"":true,""class"":""Insecta""}],""synonym"":false}"
c4da1f12-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:116523,University of Guatemala,Vargas I,1,1998,8,5,Guatemala,GT,Petén,16.9119576,-89.8389614,Flores,Lorenzo Arriba,150,WGS84,1507,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,contracta,Aechmea contracta,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Mart. ex Schult. f.) Baker,,"{""usageKey"":2698143,""scientificName"":""Aechmea contracta (Mart. ex Schult. & Schult.f.) Baker"",""canonicalName"":""Aechmea contracta"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea contracta"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2698143,""synonym"":false,""class"":""Liliopsida""}"
c4da1fee-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:116524,University of Guatemala,Vargas I,1,1998,8,5,Guatemala,GT,Petén,16.9119576,-89.8389614,Flores,Los Hornitos,150,WGS84,1507,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,contracta,Aechmea contracta,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Mart. ex Schult. f.) Baker,,"{""usageKey"":2698143,""scientificName"":""Aechmea contracta (Mart. ex Schult. & Schult.f.) Baker"",""canonicalName"":""Aechmea contracta"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea contracta"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2698143,""synonym"":false,""class"":""Liliopsida""}"
c4da20d4-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:116525,University of Guatemala,Vargas I,1,1998,8,5,Guatemala,GT,Petén,16.9051784,-89.8390049,Flores,Lote en las afueras del pueblo,150,WGS84,1507,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,tillandsioides,Aechmea tillandsioides,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Mart. ex Schult. & Schult. f.) Baker,,"{""usageKey"":2698327,""scientificName"":""Aechmea tillandsioides (Mart. ex Schult. & Schult.f.) Baker"",""canonicalName"":""Aechmea tillandsioides"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea tillandsioides"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2698327,""synonym"":false,""class"":""Liliopsida""}"
c4da21a6-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:116539,University of Guatemala,Callejas R,1,1999,10,9,Guatemala,GT,Petén,17.7783778,-90.8442495,San Andres,Hacienda San Diego,30,WGS84,5273,Idárraga A.,Plantae,Magnoliophyta,Equisetopsida,Poales,Poaceae,Lasiacis,sorghoidea,Lasiacis sorghoidea,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Species,(Desv. ex Ham.) Hitchc. & Chase,,"{""usageKey"":2702854,""acceptedUsageKey"":4135033,""scientificName"":""Lasiacis sorghoidea (Ham.) Hitchc. & Chase"",""canonicalName"":""Lasiacis sorghoidea"",""rank"":""SPECIES"",""status"":""SYNONYM"",""confidence"":98,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=0; score=114; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Lasiacis"",""species"":""Lasiacis maculata"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2702848,""speciesKey"":4135033,""synonym"":true,""class"":""Liliopsida""}"
c4da226e-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:117325,University of Guatemala,Vargas I,1,1999,7,13,Guatemala,GT,Petén,17.6719406,-89.2924027,Melchor de Mencos,De Fomeque a Chingaza,400,WGS84,2006,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Guzmania,lingulata,Guzmania lingulata,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(L.) Mez,,"{""usageKey"":2699095,""scientificName"":""Guzmania lingulata (L.) Mez"",""canonicalName"":""Guzmania lingulata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Guzmania"",""species"":""Guzmania lingulata"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698853,""speciesKey"":2699095,""synonym"":false,""class"":""Liliopsida""}"
c4da234a-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:117538,University of Guatemala,Fonnegra R,1,1999,10,22,Guatemala,GT,Petén,17.4666948,-89.9835948,San Andres,Región San Diego,200,WGS84,2054,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,servitensis,Aechmea servitensis,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,André,,"{""usageKey"":2697951,""scientificName"":""Aechmea servitensis André"",""canonicalName"":""Aechmea servitensis"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea servitensis"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2697951,""synonym"":false,""class"":""Liliopsida""}"
c4da241c-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:117539,University of Guatemala,Fonnegra R,1,1999,10,22,Guatemala,GT,Petén,17.4696597,-90.5694044,San Andres,Ricaurte - Piedrancha - Chucunés. carretera Pasto-Tumaco,200,WGS84,2054,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,servitensis,Aechmea servitensis,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,André,,"{""usageKey"":2697951,""scientificName"":""Aechmea servitensis André"",""canonicalName"":""Aechmea servitensis"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea servitensis"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2697951,""synonym"":false,""class"":""Liliopsida""}"
c4da2642-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:117611,University of Guatemala,Fonnegra R,1,1999,10,20,Guatemala,GT,Petén,17.7216042,-90.0628683,San Andres,Roadside in the city,170,WGS84,2918,Davidse G.,Plantae,Magnoliophyta,Equisetopsida,Poales,Poaceae,Lasiacis,procerrima,Lasiacis procerrima,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Species,(Hack.) Hitchc.,,"{""usageKey"":4134928,""scientificName"":""Lasiacis procerrima (Hack.) Hitchc. ex Chase"",""canonicalName"":""Lasiacis procerrima"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":97,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; nextMatch=0"",""matchType"":""EXACT"",""alternatives"":[{""usageKey"":7537591,""acceptedUsageKey"":4134928,""scientificName"":""Lasiacis procerrima (Hack.) Hitchc."",""canonicalName"":""Lasiacis procerrima"",""rank"":""SPECIES"",""status"":""SYNONYM"",""confidence"":97,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=0; score=114"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Lasiacis"",""species"":""Lasiacis procerrima"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2702848,""speciesKey"":4134928,""synonym"":true,""class"":""Liliopsida""}],""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Lasiacis"",""species"":""Lasiacis procerrima"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2702848,""speciesKey"":4134928,""synonym"":false,""class"":""Liliopsida""}"
c4da2728-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:117612,University of Guatemala,Fonnegra R,1,1999,10,20,Guatemala,GT,Petén,17.7327602,-90.0826677,San Andres,S of Jardín in S part of department,170,WGS84,2918,Davidse G.,Plantae,Magnoliophyta,Equisetopsida,Poales,Poaceae,Lasiacis,procerrima,Lasiacis procerrima,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Species,(Hack.) Hitchc.,,"{""usageKey"":4134928,""scientificName"":""Lasiacis procerrima (Hack.) Hitchc. ex Chase"",""canonicalName"":""Lasiacis procerrima"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":97,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; nextMatch=0"",""matchType"":""EXACT"",""alternatives"":[{""usageKey"":7537591,""acceptedUsageKey"":4134928,""scientificName"":""Lasiacis procerrima (Hack.) Hitchc."",""canonicalName"":""Lasiacis procerrima"",""rank"":""SPECIES"",""status"":""SYNONYM"",""confidence"":97,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=0; score=114"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Lasiacis"",""species"":""Lasiacis procerrima"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2702848,""speciesKey"":4134928,""synonym"":true,""class"":""Liliopsida""}],""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Lasiacis"",""species"":""Lasiacis procerrima"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2702848,""speciesKey"":4134928,""synonym"":false,""class"":""Liliopsida""}"
c4da280e-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:119070,University of Guatemala,Elsa P,1,1993,7,22,Guatemala,GT,Petén,17.7644319,-90.1554514,San Andres,Hacienda Playa Larga,500,WGS84,7737,Fernández J.L.,Plantae,Magnoliophyta,Equisetopsida,Poales,Rapateaceae,Guacamaya,superba,Guacamaya superba,Plantae,Tracheophyta,Liliopsida,Poales,Rapateaceae,Species,Maguire,Flor de Inírida,"{""usageKey"":2693231,""scientificName"":""Guacamaya superba Maguire"",""canonicalName"":""Guacamaya superba"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Rapateaceae"",""genus"":""Guacamaya"",""species"":""Guacamaya superba"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":7710,""genusKey"":2693230,""speciesKey"":2693231,""synonym"":false,""class"":""Liliopsida""}"
c4da28ea-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:11986,University of Guatemala,Rentería E,1,1980,6,18,Guatemala,GT,Petén,17.1793889,-90.8080889,La Libertad,Barrio Oneti margen izquierda del río Jella,330,WGS84,35931,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,pubescens,Aechmea pubescens,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,Baker,Penca,"{""usageKey"":2698312,""scientificName"":""Aechmea pubescens Baker"",""canonicalName"":""Aechmea pubescens"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea pubescens"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2698312,""synonym"":false,""class"":""Liliopsida""}"
c4da29d0-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:11987,University of Guatemala,Rentería E,1,1980,6,19,Guatemala,GT,Petén,17.1963867,-90.3307486,La Libertad,Barrio San Antonio,330,WGS84,35931,Jaramillo R.,Plantae,Magnoliophyta,Equisetopsida,Poales,Cyperaceae,Eleocharis,elegans,Eleocharis elegans,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Species,(Kunth) Roem. & Schult.,,"{""usageKey"":2717227,""scientificName"":""Eleocharis elegans (Kunth) Roem. & Schult."",""canonicalName"":""Eleocharis elegans"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Cyperaceae"",""genus"":""Eleocharis"",""species"":""Eleocharis elegans"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":7708,""genusKey"":2716791,""speciesKey"":2717227,""synonym"":false,""class"":""Liliopsida""}"
c4da2aac-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:121010,University of Guatemala,Vargas I,1,1998,8,24,Guatemala,GT,Petén,17.2889942,-90.7805587,San Andres,El Manicomio,110,WGS84,741,Vargas W.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Catopsis,sessiliflora,Catopsis sessiliflora,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Ruiz & Pav.) Mez,,"{""usageKey"":8411322,""scientificName"":""Catopsis sessiliflora (Ruiz & Pav.) Mez"",""canonicalName"":""Catopsis sessiliflora"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Catopsis"",""species"":""Catopsis sessiliflora"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698780,""speciesKey"":8411322,""synonym"":false,""class"":""Liliopsida""}"
c4da2b88-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:121274,University of Guatemala,Velásquez P,1,1997,12,29,Guatemala,GT,Petén,17.3187987,-89.9058103,San Jose,Santagueda. granja Montelindo,110,WGS84,1260,Velásquez C.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Guzmania,lingulata,Guzmania lingulata,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(L.) Mez,,"{""usageKey"":2699095,""scientificName"":""Guzmania lingulata (L.) Mez"",""canonicalName"":""Guzmania lingulata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Guzmania"",""species"":""Guzmania lingulata"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698853,""speciesKey"":2699095,""synonym"":false,""class"":""Liliopsida""}"
c4da2db8-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:121879,University of Guatemala,Vargas I,1,2000,9,17,Guatemala,GT,Petén,17.5420846,-90.0802581,San Andres,Carretera a San Martín de Purré,240,WGS84,263,Patiño A.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Greigia,danielii,Greigia danielii,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,L.B. Sm.,,"{""usageKey"":2693927,""scientificName"":""Greigia danielii L.B.Sm."",""canonicalName"":""Greigia danielii"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Greigia"",""species"":""Greigia danielii"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2693919,""speciesKey"":2693927,""synonym"":false,""class"":""Liliopsida""}"
c4da2e9e-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:121913,University of Guatemala,Vargas I,1,1998,7,23,Guatemala,GT,Petén,17.3411741,-90.6223826,San Andres,El Retiro-Chicó. cerca de Bogotá,330,WGS84,1413,Vargas W.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Guzmania,confinis,Guzmania confinis,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,L.B. Sm.,,"{""usageKey"":2699166,""scientificName"":""Guzmania confinis L.B.Sm."",""canonicalName"":""Guzmania confinis"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Guzmania"",""species"":""Guzmania confinis"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698853,""speciesKey"":2699166,""synonym"":false,""class"":""Liliopsida""}"
c4da2f70-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:122274,University of Guatemala,Benavides A,1,1997,6,5,Guatemala,GT,Petén,17.4306479,-90.1144083,San Andres,Finca El Carajito,250,WGS84,1770,Benavides J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Guzmania,coriostachya,Guzmania coriostachya,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Griseb.) Mez,,"{""usageKey"":2699067,""scientificName"":""Guzmania coriostachya (Griseb.) Mez"",""canonicalName"":""Guzmania coriostachya"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Guzmania"",""species"":""Guzmania coriostachya"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698853,""speciesKey"":2699067,""synonym"":false,""class"":""Liliopsida""}"
c4da3056-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:122329,University of Guatemala,Vargas I,1,2000,5,24,Guatemala,GT,Petén,17.2687234,-89.4401353,Flores,Arroyo Kutamahana. cerca de Uribia,120,WGS84,15762,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Catopsis,sessiliflora,Catopsis sessiliflora,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Ruiz & Pav.) Mez,,"{""usageKey"":8411322,""scientificName"":""Catopsis sessiliflora (Ruiz & Pav.) Mez"",""canonicalName"":""Catopsis sessiliflora"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Catopsis"",""species"":""Catopsis sessiliflora"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698780,""speciesKey"":8411322,""synonym"":false,""class"":""Liliopsida""}"
c4da3132-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:122471,University of Guatemala,Vargas P,1,2000,5,23,Guatemala,GT,Petén,16.7882806,-90.1390111,La Libertad,Barrio Oneti,514,WGS84,1190,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,servitensis,Aechmea servitensis,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,André,,"{""usageKey"":2697951,""scientificName"":""Aechmea servitensis André"",""canonicalName"":""Aechmea servitensis"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea servitensis"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2697951,""synonym"":false,""class"":""Liliopsida""}"
c4da320e-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:122471,University of Guatemala,Vargas I,1,2000,5,23,Guatemala,GT,Petén,17.1793889,-90.8080889,La Libertad,Barrio Oneti margen izquierda del río Jella,514,WGS84,1190,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,servitensis,Aechmea servitensis,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,André,,"{""usageKey"":2697951,""scientificName"":""Aechmea servitensis André"",""canonicalName"":""Aechmea servitensis"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea servitensis"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2697951,""synonym"":false,""class"":""Liliopsida""}"
