auto_id,station_id,scientific_name,amount,gear,auto_id,id,locality,region,latitude,longitude,date,climate,PH,temperature,turbidity,conductivity,DO,TDS,property,habitats,biology,auto_id,order,order_c,suborder,suborder_c,family,family_c,family_id,scientific_name,science_FDB,chinese,common_name,author
212,L16,Oreochromis sp.,19,蛇籠,16,L16,中央野塘,桃園縣,24.96041,121.16988,2009-04-23 10:10:00,晴,6.73,23.75,265,371,9.2,246,公有,"中央野塘位於平鎮市中央大學旁高鐵鐵路及省道31號之間，民族路五段旁，地理位置為北緯24°57+37.47""，東經121°10+11.56""，埤塘形狀略呈長方形，湖面長約50公尺，寬約為30公尺，湖深約2公尺，海拔高度為129公尺。本埤塘為人工埤塘，埤塘週遭有菜圃沿岸種植，於本次調查期間常有釣客佇立於此垂釣，在本次調查訪談得知，本埤塘為水利會所有，但無人管理，並有流放外來種魚類進入埤塘內，該埤塘其中兩面為竹林環繞，一面則為農田菜圃沿岸種植，另一面則面臨道路。於此次調查，中央野塘水文棲地資料於民國98年4月23日上午10點10分的測定值如下: pH值為6.73，水溫23.75 ℃，濁度265 NTU，導電度371μs/cm，溶氧量9.2，總溶解固體物含量(TDS)為246 mg/l ，測量時氣候為晴天，水色呈深綠色且混濁，埤塘底質為泥土，湖畔部分為水泥化，部份為植被覆蓋或土壤裸露。在水生植物植被方面，本次調查中於中央野塘水域記錄到以挺水性型態生長的蘆葦、李氏禾以及浮水性型態生長的布袋蓮。",本次在中央野塘的魚類相調查以魚籠誘捕法、蛇籠誘捕法、手抄網及手拋網進行採集。採獲3科4種魚類共計76尾個體，其中屬於原生魚種的並未有採集捕獲記錄；屬於外來魚種的包括慈鯛科雜交吳郭魚以及尼羅口孵魚、花鱂科食蚊魚，以及棘甲鯰科的棘甲鯰(Pterygoplichthys sp.)共計採獲76尾個體。花鱂科的食蚊魚共採獲2尾個體，所採獲個體體長分別為20、30 mm，佔所有外來魚類採獲個體的2.6 %；棘甲鯰科的棘甲鯰共採獲10尾個體，所採獲個體體長分布則介於80- 240 mm間，佔所有外來魚類採獲個體的13.2 %，其採獲數量較優勢為慈鯛科的尼羅口孵魚23尾個體，所採獲個體體長分布則介於48-100 mm間，佔所有外來魚類採獲個體的30.3 %，其次為慈鯛科的雜交吳郭魚19尾個體，所採獲個體體長分布則介於55-123 mm間，佔所有外來魚類採獲個體的25 %。顯見這三種外來種魚類已經成功的在此埤塘繁衍並由水文棲地資料得知此該埤塘的水質遭到嚴重污染，濁度位居所有樣站之首且溶氧量低，所以只有耐汙性極高的魚種才能存活，此四種外來種魚類其族群數量於本埤塘內趨近於穩定。於本樣站使用魚籠以及蛇籠採捕魚類之外，尚有捕獲日本沼蝦15隻個體以及台灣沼蝦6隻個體。在本樣站調查魚類相所使用不同採集法的採集效率如下：使用蛇籠平均每小時每個籠具採獲量為1.75尾，使用手抄網每個小時採獲量為6尾，而使用魚籠則無採獲魚類，以及使用手拋網並無採獲，顯見在這個樣站以蛇籠誘捕法以及手抄網具有較佳的採集效率。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
217,L21,Oreochromis sp.,5,蛇籠,21,L21,大鶯野塘,桃園縣,24.91058,121.30097,2009-06-17 11:20:00,晴,5.66,26.61,12,281,8.61,177,公有,"大鶯野塘位大溪鎮瑞興里往桃60縣道的大鶯路旁，本埤塘為人工埤塘，原為砂石開挖所形成窪地，後來有大漢溪水源進入，形成該埤塘，目前為石門水利會所有，尚無人管理，水面長滿布袋蓮，埤塘週遭皆有農田，且有大漢溪水源進出，該處埤塘現為農作灌溉用途。於本次調查訪談期間得知，平時皆有不少釣客前來垂釣。該埤塘形狀略呈長方形，湖面長約300公尺，湖面寬約100公尺，湖深約3.0公尺，海拔高度為105公尺，地理位置為北緯24°54+38.09""，東經121°18+3.49""。於此次調查，大鶯野塘水文棲地資料於民國98年6月17日上午11點20分的測定值如下: pH值為5.66，水溫26.61 ℃，濁度12 NTU，導電度281μs/cm，溶氧量8.61，總溶解固體物含量(TDS)為177 mg/l ，測量時氣候為晴天，水色呈淡綠色且略透明，埤塘底質為泥土，湖畔皆為植被覆蓋或土壤裸露。在水生植物植被方面，本次調查中於大鶯野塘水域記錄到以浮水性型態生長的布袋蓮為主，幾乎佔滿整個湖面。",本次在大鶯野塘的魚類相調查以魚籠誘捕法、蛇籠誘捕法進行採集並使用沿岸目視法觀察。採獲2科2種魚類共計16尾個體，其中屬於原生魚種的有鯉科的台灣梅氏鯿(台灣細鯿)；而外來引入種部分則採集到慈鯛科的雜交吳郭魚。所採獲的魚種中，原生魚類共採獲6尾個體數，佔所有採獲個體的37.5 %；外來引入種則採獲10尾個體，佔所有採獲個體的62.5 %，然而採集調查結果顯示該埤塘魚類種數只有兩種，且數量不算豐富。在原生魚種部分，採獲的原生魚種只有鯉科的台灣梅氏鯿，共採獲了6尾個體，所採獲個體體長分布則介於25- 70 mm間，因訪談得知該埤塘原本是砂石開挖地，後來大漢溪水源注入才形成該埤塘，所以推測該魚種原本不在該埤塘內，疑似為人為放養，且已成功於該埤塘內繁衍，數量族群不少。在外來引入種方面，採獲慈鯛科的雜交吳郭魚10尾個體，值得注意的是雜交吳郭魚體長從168-213 mm不等的個體皆有採獲，顯見該魚種已經在該埤塘成功繁衍，可能會對此埤塘中珍貴的原生魚類如台灣梅氏鯿產生捕食等不利其生存之影響。本樣站使用魚籠及蛇籠採捕魚類之外，尚有捕獲台灣沼蝦1隻個體。在本樣站，使用魚籠平均每小時每個籠具採獲量為0.6尾，使用蛇籠平均每小時每個籠具採獲量為0.13尾，顯見在這個樣站以魚籠誘捕法具有較高的採集效率。對原生魚種而言，使用魚籠平均每小時採獲量為0.6尾，使用蛇籠則無採獲。顯示在該埤塘調查採集原生魚類以魚籠誘捕法最有效率。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
226,L24,Oreochromis sp.,30,蛇籠,24,L24,草埤,桃園縣,24.96381,121.16314,2009-08-14 12:40:00,晴,7.08,31.3,123,248,9.06,316,公有,"草埤位於中壢市過嶺里民族路六段與台31交叉路口旁，地理位置為北緯 24°57+49.7"" ，東經121° 09+47.3""，該埤塘可分為大小兩個埤塘，埤塘形狀較大的一區略呈梯形，另一區則略呈三角形，埤塘湖面長約70公尺，湖面寬約50公尺，湖深約3.0公尺，海拔高度為115公尺。本埤塘為人工埤塘，於調查訪談得知，目前該埤塘為水利會所有，且有水門排放水源進入，並無人管理。兩埤塘中間隔著田埂路，有水路相通，埤塘周園部分為菜圃，其他為竹林或者灌木叢包圍，而附近水體環境呈現髒亂，且水面上飄浮著垃圾，大多為回收物資或者農用藥物廢棄袋。於此次調查，草埤水文棲地資料於民國98年8月14日下午12點40分的測定值如下: pH值為7.08，水溫31.3 ℃，濁度123 NTU，導電度248μs/cm，溶氧量9.06，總溶解固體物含量(TDS)為316 mg/l ，測量時氣候為晴天，水色呈墨綠色略透明，埤塘底質為泥土混雜著礫石，湖畔部份為植被覆蓋或土壤裸露，部份為水泥牆。在水生植物植被方面，本次調查中於草埤水域記錄到以挺水性型態生長的水生黍、蘆葦等兩種。",本次在草埤的魚類相調查以魚籠誘捕法、蛇籠誘捕法進行採集。採獲5科6種魚類共計74尾個體，其中屬於原生魚種的有鯉科的高體鰟鲏；屬於外來魚種的包括花鱂科的食蚊魚，慈鯛科的尼羅口孵魚、吉利慈鯛、以及雜交吳郭魚，合鰓科的黃鱔。所採獲的魚種中，原生魚類共採獲2尾個體數，佔所有採獲個體的2.7 %，外來種魚類共採獲72尾個體數，佔所有採獲個體的97.3 %。原生魚種鯉科的高體鰟鲏，共採獲了2尾個體，所採獲個體體長為56 mm。在外來引入種方面，除了採獲到花鱂科的食蚊魚15尾個體，佔所有外來種魚類採獲個體的20.8 %，其採獲到個體體長分布則介於16-25 mm間，並採獲到慈鯛科的尼羅口孵魚19尾個體，佔所有外來種魚類採獲個體的26.4 %，所採獲尼羅口孵魚個體體長分布則介於52-102 mm間；慈鯛科的雜交吳郭魚共採獲27尾個體，佔所有外來種魚類採獲個體的37.5 %，所採獲雜交吳郭魚個體體長分布則介於52-128 mm間；合鰓科的黃鱔共採獲9尾個體，佔所有外來種魚類採獲個體的12.5 %，所採獲黃鱔個體體長分布則介於570-680 mm間，顯見上述這些外來魚種已經在該埤塘成功繁衍，可能會對此埤塘中的原生魚類產生捕食等不利其生存之影響。本樣站使用魚籠採捕魚類之外，尚有捕獲台灣沼蝦2隻個體。在本樣站調查魚類相所使用不同採集法的採集效率如下：使用魚籠平均每小時每個籠具採獲量為2.33尾，使用蛇籠平均每小時每個籠具採獲量為1.7尾，顯見在這個樣站以蛇籠誘捕法具有較高的採集效率。對原生魚種而言，使用魚籠則無採獲，使用蛇籠平均每小時每個籠具採獲量為0.05尾。顯示在該湖泊調查採集原生魚類以蛇籠誘捕法最有效率。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
231,L30,Oreochromis sp.,48,蛇籠,30,L30,碧潭野塘,新竹縣,24.74637,121.10382,2009-08-04 11:35:00,陰,6.58,30.14,35,301,9.4,169,私有,"碧潭野塘位於芎林鄉石潭村靠近縣道120富林路二段旁，地理位置為北緯24°44+46.92""，東經121° 6+13.77""，埤塘形狀略呈三角形，湖面長約10公尺，湖面寬約8公尺，湖深約2公尺，海拔高度為161公尺。於本次調查訪談當地居民得知，於2009年內尚有釣客捕獲七星鱧以及黃鱔；本埤塘為人工埤塘，原為農作灌溉用途，目前為新竹水利會所有，根據當地居民指出該埤塘的水源現為化糞池廢水經水溝排入該埤塘內。於調查期間，並未有釣客前來垂釣，埤塘週遭則有菜圃沿岸種植以及竹林圍繞。於此次調查，碧潭野塘水文棲地資料於民國98年8月4日上午11點35分的測定值如下: pH值為6.58，水溫30.14 ℃，濁度35 NTU，導電301μs/cm，溶氧量9.40，總溶解固體物含量(TDS)為169 mg/l ，測量時氣候為陰天，水色呈墨綠色，埤塘底質為泥土，湖畔皆為植被覆蓋或土壤裸露。在水生植物植被方面，本次調查中於碧潭野塘水域僅記錄到以挺水性型態生長的水莎草，並未記錄到浮水性生長型態的植物。",本次在碧潭野塘的魚類相調查以魚籠誘捕法以及蛇籠誘捕法進行採集。採獲1科1種魚類共計48尾個體，全都屬於外來引入種慈鯛科的雜交吳郭魚。在原生魚種部分，原先訪談到該埤塘有鱧科的七星鱧、以及合鰓科的黃鱔，但於本次調查中並未採集到。本次調查中僅採獲外來引入種慈鯛科的雜交吳郭魚共48尾個體，其採獲的個體體長分布則介於64-175 mm間，顯示此外來魚種已經於該埤塘成功繁衍，由於水體環境濁度過高且溶氧量降低，只有耐汙性極高的魚種才能存活，所以可能導致於本次調查尚未捕獲原生魚種。在本樣站調查魚類相所使用不同採集法的採集效率如下：使用魚籠平均每小時每個籠具採獲量為0.1尾，使用蛇籠平均每小時每個籠具採獲量為2.4尾，顯見在這個樣站以蛇籠誘捕法具有較高的採集效率。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
237,L32,Oreochromis sp.,19,蛇籠,32,L32,龍昇湖,苗栗縣,24.633,120.8223,2009-03-05 09:30:00,晴時多雲,7.63,19.83,12,173,6.91,162,公有,"龍昇湖位於造橋鄉龍昇村西側靠近國道三號，地理位置為北緯24°37+58.81""，東經120°49+20.29""，埤塘形狀略呈雙八形，湖面長約2000公尺，湖面寬約1000公尺，湖深約5.0公尺，海拔高度為54公尺。於本次調查訪談得知本湖泊為人工湖泊，並有水源進出，目前為苗栗水利會所有，又名「大潭埤」，湖旁有一龍昇宮，建於民國68年；該湖泊現為農作灌溉用途。並有些許釣客前來垂釣；由於春耕關係需要水源灌溉，使得水位較探點之前降低不少。於此次調查，龍昇湖水文棲地資料於民國98年3月5日上午9點30分的測定值如下: pH值為7.63，水溫19.83 ℃，濁度12 NTU，導電度173μs/cm，溶氧量6.91，總溶解固體物含量(TDS)為162 mg/l ，測量時氣候為晴天且多雲，水色呈淡綠色且清澈，埤塘底質為泥土混雜著如西施舌等貝類，湖畔皆為植被覆蓋或土壤裸露。在水生植物植被方面，本次調查中於龍昇湖水域記錄到以挺水性型態生長的蘆葦、早苗蓼、美洲節節菜(Rotala ramosior)等三種以及浮水性型態生長的布袋蓮、大萍以及青萍等三種。",本次在龍昇湖的魚類相調查以魚籠誘捕法、蛇籠誘捕法、手抄網、沿岸目視法、電捕法以及向釣客魚獲進行採集。採獲4科7種魚類共計43尾個體，其中屬於原生魚種的有鯉科的鯽魚、羅漢魚、白鱎以及台灣石鮒，鱧科的斑鱧，鰕虎科的極樂吻鰕虎；屬於外來魚種的包括慈鯛科的雜交吳郭魚。所採獲的魚種中，原生魚類共採獲24尾個體數，佔所有採獲個體的55.8 %；外來引入種則採獲19尾個體，佔所有採獲個體的44.2 %。在原生魚種部分，採獲的原生魚種有鯉科的鯽魚，共採獲了10尾個體，佔所有原生魚類採獲個體的41.7 %，且所採獲個體體長分布則介於91-166 mm間；鯉科的羅漢魚共採獲了2尾個體，佔所有原生魚類採獲個體的8.3 %，所採獲個體體長分別為71、78 mm；鯉科的白鱎，只採獲到1尾個體，佔所有原生魚類採獲個體的4.2 %，所採獲個體體長為136 mm；鯉科的台灣石鮒共採獲了8尾個體，佔所有原生魚類採獲個體的33.3 %，所採獲個體體長分布則介於41-57 mm間；鱧科的斑鱧共採獲了2尾個體，佔所有原生魚類採獲個體的8.3 %，所採獲個體體長分別為115、400 mm。在外來引入種方面，採獲慈鯛科的雜交吳郭魚19尾個體，值得注意的是所採獲雜交吳郭魚個體體長分布則介於47-150 mm間，顯見該魚種已經在該埤塘成功繁衍，可能會對此埤塘中的原生魚類產生捕食等不利其生存之影響。本樣站使用魚籠及蛇籠採捕魚類之外，尚有捕獲台灣沼蝦3隻個體，以及使用手抄網捕獲多齒新米蝦3隻個體。在本樣站調查魚類相所使用不同採集法的採集效率如下：使用魚籠則無採獲，使用蛇籠平均每小時每個籠具採獲量為0.4尾，使用電捕法平均每個小時採獲量為8尾。對原生魚種而言，使用魚籠則無採獲，使用蛇籠平均每小時每個籠具採獲量為0.08尾，使用電捕法平均每個小時採獲量為8尾。顯示在該湖泊調查採集原生魚類以電捕法最有效率。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
260,L41,Oreochromis sp.,12,蛇籠,41,L41,加走埤,嘉義縣,23.46631,120.34981,2009-08-20 09:30:00,晴,6.7,32,9,391,9.9,220,公有,"加走埤位於太保市前潭里新埤大排旁，地理位置為北緯23°27+ 58.7""，東經120° 20+59.3""，埤塘形狀略呈Y字形，湖面長約300公尺，湖面寬約80公尺，湖深約3公尺，海拔高度為20公尺。從調查訪談得知，本埤塘為人工埤塘，建於清雍正年間，亦隸屬於嘉南埤圳溼地的一部份，現為嘉南農田水利會承租給私人養殖經濟型魚類用。有進出水口，水源經由新埤大排注入蓄水，以供給嘉南平原灌溉用途。本埤塘週遭多為農田，於調查訪談期間，並未有釣客前來垂釣，且觀察到農田灌溉後將混濁且土黃的田溝水排入此埤塘內。於此次調查，加走埤水文棲地資料於民國98年8月20日上午09點30分的測定值如下: pH值為6.70，水溫32.0 ℃，濁度9 NTU，導電度391μs/cm，溶氧量9.90，總溶解固體物含量(TDS)為220 mg/l ，測量時氣候為晴天，水色呈土黃色，埤塘底質為泥土，湖畔皆為植被覆蓋或土壤裸露。在水生植物植被方面，本次調查中於加走埤水域記錄到挺水性生長型態的李氏禾、蘆葦等兩種，並記錄到浮水性生長型態的布袋蓮。",本次在加走埤的魚類相調查以魚籠誘捕法以及蛇籠誘捕法進行採集。採獲1科1種魚類共計12尾個體，並未採集到原生魚種；屬於外來魚種的有慈鯛科的雜交吳郭魚共採獲到12尾個體，所採獲雜交吳郭魚個體體長分布則介於54-114 mm間，顯見此種外來魚種已經在該埤塘成功繁衍。在本樣站調查魚類相所使用不同採集法的採集效率如下：埤塘形狀略呈Y字形，湖面長約300公尺，湖面寬約80公尺，湖深約3公尺，海拔高度為20公尺使用魚籠則無採獲，使用蛇籠平均每小時每個籠具採獲量為2尾，顯見在這個樣站以蛇籠誘捕法具有較高的採集效率。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
265,L44,Oreochromis sp.,4,蛇籠,44,L44,洗布埤,台南縣,23.24267,120.35261,2009-08-21 11:30:00,晴,6.5,33.4,21,303,7.7,170,公有,"洗布埤位於位於六甲村往柳營鄉果毅村之165線道上，地理位置為北緯23°14+33.6""，東經120° 21+09.4""，埤塘形狀略呈長方形，埤塘水體大約為20公頃，湖深約4公尺，海拔高度為23公尺。從調查訪談得知，早年有開設染坊者在此埤洗布，故名為洗布埤，本埤塘為人工埤塘，有進出水門，水源由果毅後溪注入蓄水之後，在從此排入德元埤水庫，該埤塘現作為灌溉農業用途，亦隸屬於嘉南埤圳溼地的一部份，現為嘉南農田水利會管理。埤塘週遭多為農田，於調查訪談期間，並未有釣客前來垂釣、但有漁民前往放置流刺網。於此次調查，洗布埤水文棲地資料於民國98年8月21日上午11點30分的測定值如下: pH值為6.50，水溫33.4 ℃，濁度21 NTU，導電度303μs/cm，溶氧量7.70，總溶解固體物含量(TDS)為170 mg/l ，測量時氣候為晴天，水色呈土黃色且渾濁，埤塘底質為泥土，湖畔部份為植被覆蓋或土壤裸露，部分為水泥磚造建築。在水生植物植被方面，本次調查中於洗布埤水域記錄到挺水性生長型態的李氏禾、蘆葦等兩種，並記錄到浮水性生長型態的布袋蓮、台灣菱等兩種，且記錄到以沉水或挺水性生長的水竹葉。",本次在洗布埤的魚類相調查以魚籠誘捕法以及蛇籠誘捕法進行採集。採獲3科3種魚類共計53尾個體，其中屬於原生魚種的有鯉科的白鱎；而外來引入種部分則採集到慈鯛科的雜交吳郭魚、絲足鱸科的三星攀鱸。在所有採獲的魚種中，原生魚類共採獲1尾個體數，佔所有採獲個體的2 %；外來引入種則採獲51尾個體，佔所有採獲個體的98 %。在原生魚種部分，採獲的原生魚種有鯉科的白鱎共採獲了1尾個體，且所採獲的個體體長為86 mm。在外來引入種方面，慈鯛科的雜交吳郭魚共採獲到4尾個體，佔所有外來魚類採獲個體的7.7 %，所採獲雜交吳郭魚個體體長分布則介於36-48 mm間；絲足鱸科的三星攀鱸共採獲到48尾個體，佔所有外來魚類採獲個體的92.3 %，所採獲的三星攀鱸個體體長分布則介於40-95 mm間，顯見上述的這兩種外來種魚種已經在該埤塘成功繁衍，可能會對此埤塘中的原生魚類產生捕食等不利其生存之影響。在本樣站調查魚類相所使用不同採集法的採集效率如下：使用魚籠則無採獲，使用蛇籠平均每小時每個籠具採獲量為8.83尾，顯見在這個樣站以蛇籠誘捕法具有較高的採集效率。對原生魚種而言，使用魚籠則無採獲，使用蛇籠平均每小時每個籠具採獲量為0.17尾。顯示在該湖泊調查採集原生魚類以蛇籠誘捕最有效率。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
268,L55,Oreochromis sp.,2,蛇籠,55,L55,鯉魚潭,花蓮縣,23.92917,121.49861,2009-02-11 08:00:00,晴,7.57,18.8,9.9,138,6.5,127,公有,鯉魚潭位於花蓮縣壽豐鄉，鄰近於秀林鄉，位於花東縱谷公路西側，鯉魚潭因湖的東側有一座鯉魚山而得名。地理位置為北緯23°55’45”，東經121°29’55”，湖的形狀略呈橢圓形，其為因座落在群山之間而形成的一個天然湖泊，海拔高度為140公尺，湖面東西約1000公尺，南北寬約1600公尺，湖面面積104公頃。鯉魚潭是花蓮縣最大的湖泊，湖水由木瓜溪匯入供應。鯉魚潭現為一熱門旅遊觀光景點，湖畔泊有遊船出租可供遊客遊湖之用。此次調查，鯉魚潭的水文資料在民國98年2月11日上午8點的測定值如下：pH值為7.57，水溫18.8℃，濁度9.9 NTU，導電度138μs/cm，溶氧量6.5，總溶解固體物含量(TDS)為127 mg/l ，水色透明而清澈。湖岸屬沙土質或礫石堆疊而成，湖岸呈現礫石堆疊覆蓋或土壤裸露的狀態，在本次調查中並無發現水生植物的分布。,鯉魚潭中的魚類相調查，本次調查以蛇籠誘捕法、魚籠誘捕法、手拋網、電捕進行採集。共計採獲5科10種魚類，其中屬於原生魚種的有鯉科的台灣石鮒以及鰕虎科的極樂吻鰕虎；另外屬於外來引入的魚種則有慈鯛科的雜種慈鯛及馬拉麗體魚。所採獲的魚種中，原生魚類共採獲22尾個體，佔所有採獲個體的34.9%；外來引入種則採獲41尾個體，佔所有採獲個體的65.1%，顯見在該湖泊已有外來引入種入侵，且在數量上較原生魚種佔有更大比例。在原生魚種部分，極樂吻鰕虎及台灣石鮒分別採獲15及7尾個體，各佔所有原生魚類採獲個體的31.8及68.2%。在外來引入種方面，則採獲雜種慈鯛的35尾及馬拉麗體魚的6尾，佔所有外來魚類採獲個體的85.4及14.6%。此測站的外來魚種數量頗多，其中數量最為優勢的雜種慈鯛體長從50-132mm不等的成幼魚個體皆有採獲，而馬拉麗體魚體長從30-120mm不等的成幼魚個體亦皆有採獲，顯示鯉魚潭所調查到的兩種外來魚種已經於該處成功繁衍﹔外來魚種如馬拉麗體魚等所屬的掠食性魚類可能會對鯉魚潭當地的原生魚類造成如捕食等不利其生存之影響。在本樣站，使用電魚器平均每小時採獲量為32尾，使用蛇籠平均每小時每個籠具採獲量為1.5尾，使用魚籠平均每小時每個籠具採獲量為0尾，使用手拋網平均每網次採獲量為2.2尾。在原生魚種方面，只有電魚器與蛇籠有採集到原生魚類，這兩個漁法之中又以電魚器採集法平均每小時採獲15尾原生魚類較蛇籠平均每小時1.16尾為多。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
270,L56,Oreochromis sp.,9,蛇籠,56,L56,大武金龍湖,台東縣,22.35144,120.89056,2009-08-26 15:40:00,晴,6.9,34,18,208,7.9,70,公有,"大武金龍湖位於大武鄉尚武村大武溪與朝庸溪之間的凹地，地理位置為北緯22°21+05.2""，東經120° 53+26.0""，湖泊形狀略呈閃電形，湖泊水體大約為5公頃，湖深約3公尺，海拔高度為29公尺。本湖泊為天然湧泉湖泊，該湖泊之北以鄉道69為界，其他三面以環湖道路環繞整個湖面，有出水口於本湖泊的西北角，匯集金龍山與巴矢山間的地表水後，向北流入大武溪，於調查訪談期間，並未有釣客前來垂釣，本湖泊現作為觀光風景區，且此埤塘隸屬於金龍湖溼地，現為台東縣大武鄉公所管理。於此次調查，大武金龍湖水文棲地資料於民國98年8月26日下午15點40分的測定值如下: pH值為6.90，水溫34.0 ℃，濁度18NTU，導電度2088μs/cm，溶氧量7.90，總溶解固體物含量(TDS)為70 mg/l ，測量時氣候為晴天，水色呈土黃色略透明，埤塘底質為泥土，湖畔皆為水泥礫石堆砌而成。在水生植物植被方面，本次調查中於大武金龍湖水域記錄到挺水性生長型態的李氏禾，並記錄到浮水性生長型態的布袋蓮。",本次在大武金龍湖的魚類相調查以魚籠誘捕法以及蛇籠誘捕法進行採集。採獲1科2種魚類共計30尾個體，並未採集到原生魚種；屬於外來魚種的包括慈鯛科的紅魔麗體魚、雜交吳郭魚，慈鯛科的紅魔麗體魚共採獲到19尾個體，佔所有外來魚類採獲個體的63.3 %，所採獲紅魔麗體魚個體體長分布則介於12-130 mm間；慈鯛科的雜交吳郭魚共採獲到11尾個體，佔所有外來魚類採獲個體的26.7 %，所採獲的雜交吳郭魚個體體長分布則介於16-75 mm間，顯見上述的這兩種外來種魚種已經在該埤塘成功繁衍。在本樣站調查魚類相所使用不同採集法的採集效率如下：使用魚籠平均每小時每個籠具採獲量為0.8尾，使用蛇籠平均每小時每個籠具採獲量為0.45尾，顯見在這個樣站以魚籠誘捕法具有較高的採集效率。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
271,L57,Oreochromis sp.,20,蛇籠,57,L57,知本溼地,台東縣,22.6955,121.07211,2009-08-27 14:50:00,晴,6.9,34.1,178,294,3.82,250,公有,"知本溼地位於知本社區東南方，靠近知本溪北側及海灘保安林的西側，地理位置為北緯22°41+43.8""，東經121° 04+19.6""，溼地形狀略呈長形，溼地湖面長約為150公尺，湖面寬約為50公尺，湖深約0.5公尺，海拔高度為1公尺。本埤塘為天然形成的瀉湖，原為知本溪舊河道所形成的河口瀉湖，並且承接了射馬干溪的溪水，一般被當地人稱做為「夢幻湖」，於調查訪談期間，並未有釣客前來垂釣；且由於莫拉克颱風關係對此湖泊造成重大的影響，整個湖面水位降低，大量漂流木被沖刷堆積於此，且整個水體呈現灰色且混濁，溼地周圍尚有人在此放牧牛羊。於此次調查，知本溼地水文棲地資料於民國98年8月27日下午14點50分的測定值如下: pH值為6.90，水溫34.1 ℃，濁度178 NTU，導電度294μs/cm，溶氧量3.82，總溶解固體物含量(TDS)為250 mg/l ，測量時氣候為晴天，水色呈灰色且混濁，埤塘底質為泥土夾雜著礫石，湖畔皆為植被覆蓋或土壤裸露。在水生植物植被方面，本次調查中於知本溼地水域並未記錄到挺水性生長型態的植物，僅記錄到浮水性生長型態的布袋蓮。",本次在知本溼地的魚類相調查以魚籠誘捕法以及蛇籠誘捕法進行採集。採獲2科2種魚類共計28尾個體，其中屬於原生魚種的有鯉科的鯽魚；而外來引入種部分則採集到慈鯛科的雜交吳郭魚。在所有採獲的魚種中，原生魚類共採獲8尾個體數，佔所有採獲個體的28.6 %；外來引入種則採獲20尾個體，佔所有採獲個體的71.4 %。在原生魚種部分，採獲的原生魚種有鯉科的鯽魚共採獲了8尾個體，且所採獲的個體體長分布則介於80-135 mm間。在外來引入種方面，慈鯛科的雜交吳郭魚共採獲到20尾個體，所採獲雜交吳郭魚個體體長分布則介於93-188 mm間，顯見上述的這外來種魚種已經在該濕地內成功繁衍，可能會對此濕地內中的原生魚類產生捕食等不利其生存之影響。在多年前曾在此濕地內採集到菊池氏細鯽(Aphyocypris kikuchii)，但因溼地水源流失，水質污濁，使得水體不適合該種原生魚種生存於此，可能導致於此次調查內未能採集到該原生種魚類。在本樣站調查魚類相所使用不同採集法的採集效率如下：使用魚籠則無採獲，使用蛇籠平均每小時每個籠具採獲量為0.7尾，顯見在這樣站以蛇籠誘捕法具有較高的採集效率。對原生魚種而言，使用魚籠則無採獲，使用蛇籠平均每小時每個籠具採獲量為0.2尾。顯示在該湖泊調查採集原生魚類以蛇籠誘捕最有效率。,60,Perciformes,鱸形目,Labroidei,隆頭魚亞目,Cichlidae,慈鯛科,F409,Oreochromis sp.,Oreochromis sp.,雜交吳郭魚,,
